body,title,url
"“Nos encontramos una manifestación de halconeros que insultaban y agredían a la Guardia Nacional, al Ejército, a la Marina y a un servidor y yo decidí encarar a uno de los provocadores”, explicó el gobernador Silvano Aureoles con relación a un video que circula en redes sociales en el que se le ve discutir con un habitante del municipio de Aguililla para después empujarlo.",Gobernador de Michoacán llama “halconero” a manifestante que empujó en Aguililla,https://www.eluniversal.com.mx/estados/gobernador-de-michoacan-llama-halconero-manifestante-que-empujo-en-aguililla
"Hermosillo.- El secretario de Salud en Sonora, Enrique Clausen Iberri, informó que se detectaron ocho casos de Síndrome Inflamatorio Multisistémico post Covid-19 en el Hospital Infantil del Estado (HIES) en niñas y niños, en su mayoría pacientes que cursaron la enfermedad de manera asintomática.",Detectan 8 casos de padecimientos postCovid en niños en Hospital Infantil de Sonora,https://www.eluniversal.com.mx/estados/detectan-8-casos-de-padecimientos-postcovid-en-ninos-en-hospital-infantil-de-sonora
"
La nucleoeléctrica de Laguna Verde trabaja en condiciones en las que puede llegar “a un estado de obsolescencia” por falta de repuestos y fallas por envejecimiento de sus sistemas de instrumentación, lo cual puede provocar desde la suspensión de su operación, en “caso extremo”, o perder la licencia de la Comisión Nacional de Seguridad Nuclear y Salvaguarda (CNSNS).","Laguna Verde, cerca de la obsolescencia; ven en riesgo su licencia",https://www.eluniversal.com.mx/cartera/laguna-verde-cerca-de-la-obsolescencia-ven-en-riesgo-su-licencia
"Aunque por ahora todos los reflectores están puestos en las elecciones, en el Senado existe una ley cuya aprobación podría afectar a unos 126 millones de usuarios de líneas telefónicas celulares.",¿Confiaría sus datos biométricos a una compañía telefónica?,https://www.eluniversal.com.mx/nacion/bajo-reserva-expres-confiaria-sus-datos-biometricos-una-compania-telefonica
"Amanda Miguel es una de las cantantes latinoamericanas más reconocidas a nivel mundial, por su extensa trayectoria, y talento desbordante.",Por qué amamos el nuevo look de Amanda Miguel,https://www.eluniversal.com.mx/de-ultima/por-que-amamos-el-radical-cambio-de-look-de-amanda-miguel
"El Instituto Nacional Electoral (INE) abrió la puerta a Luis Walton Aburto para que pueda registrarse como candidato a la gubernatura de Guerrero por Morena, en caso de que el árbitro de los comicios decida esta tarde quitar el registro a Félix Salgado Macedonio.",Perfila INE abrir vía para registro de Luis Walton en Guerrero,https://www.eluniversal.com.mx/elecciones/guerrero-perfila-ine-abrir-para-registro-de-luis-walton
"El Banco de México (Banxico) puso ayer en circulación una nueva moneda de 20 pesos conmemorativa al Centenario de la muerte de Emiliano Zapata (1919-2019).
 
Con ello, esta pieza se sumó a otras 13 monedas conmemorativas que sirven de curso legal o medio de pago. La mayoría son bimetálicas.
 
Todas son de hermosos diseños a cargo de Banxico y acuñadas por la Casa de Moneda de México.
 
La más reciente fue la que salió a la luz hace casi un año.",¿Cuántas monedas conmemorativas de 20 pesos existen? ¿Las conoces?,https://www.eluniversal.com.mx/cartera/cuantas-monedas-conmemorativas-de-20-pesos-existen-las-conoces
Una usuaria de la red social TikTok publicó un video en el cual se observa una pick-up Ford de la serie F realizando una mudanza pero no en la manera que las conocemos.,Viral: Esta pick-up captada en CDMX lleva las mudanzas a otro nivel,https://www.eluniversal.com.mx/autopistas/viral-esta-pick-captada-en-cdmx-lleva-las-mudanzas-otro-nivel
"Si alguien sabe cómo robarse las miradas y enamorar a sus fans con una solo imagen esa es Yanet García, pues la guapa conductora ha demostrado que llevar una vida fit rinde frutos y sus publicaciones lo comprueban.",Yanet García incendia las redes sociales en lencería,https://www.eluniversal.com.mx/de-ultima/yanet-garcia-comparte-su-foto-mas-sexy-en-lenceria
"A través de redes sociales, una joven denunció que ella y sus amigas fueron acosadas por elementos de la Secretaría de Seguridad y Protección Ciudadana (SSPC) de Tabasco, quienes por varios minutos las siguieron y hasta por altavoz de la unidad 72761 y placas TB-654A-1 les pidieron su número de teléfono.",,https://www.eluniversal.com.mx/estados/video-joven-denuncia-acoso-de-policias-en-tabasco
"La crema de cacahuate es, sin duda, una gran alternativa para complementar nuestra alimentación. Es rica en nutrimentos como proteína vegetal y  grasas insaturadas o grasas buenas, que ayudan a disminuir el colesterol “malo” . ","Cómo hacer crema de cacahuate casera, fácil y rápido",https://www.eluniversal.com.mx/menu/como-hacer-crema-de-cacahuate-casera-facil-y-rapido
"Ver a la mamá de ""Dumbo"" enjaulada y tratando de acariciar a su pequeño a través de las rejas nos provocó lágrimas a muchos (si no es que a todos) de los que vimos el filme animado de 1941.
 
El momento no podría ser más duro: el pequeño elefante siendo arrullado mientras su mamá le canta, pero sin poder ver más que su trompa.
 
Desde hace décadas, Disney ha lanzado filmes que no sólo nos han entretenido sin importar la edad, sino que también han dejado momentos en la historia del cine cargados de nostalgia por la pérdida de algún personaje, despedidas o momentos duros que, aunque se viven en la ficción, nos llegan e incluso remiten a experiencias propias.
 
Pero… ¿cuál es el papel del llanto?, ¿es bueno o malo?
 ",Escenas en las que Disney nos hizo llorar,https://www.eluniversal.com.mx/espectaculos/escenas-en-las-que-disney-nos-hizo-llorar
Televisa Holdings y Univisión anunciaron este martes la fusión de ambas televisoras con el objetivo de competir contra las principales plataformas de streaming que están posicionadas en el mercado mexicano y global.,,https://www.eluniversal.com.mx/cartera/televisa-y-univision-anuncian-fusion-buscan-competir-contra-plataformas-de-streaming
"En un par de semanas, cuando toque turno a personas de 50 a 60 años de edad, Arturo Herrera se pondrá la vacuna contra el Covid-19, cuyos contratos son su responsabilidad pactar y pagar a laboratorios internacionales. Nos cuentan que, en tono de broma, al comentar sobre ello, dijo tener 25 años… pero de experiencia, lo que provocó carcajadas en una conferencia de prensa. Nos dicen que Herrera tendrá que salir del país para asistir en Washington a las primeras reuniones presenciales del G20 que se llevarán a cabo en junio, pero también regresará en octubre, en calidad de presidente de la Junta de Gobernadores del Fondo Monetario Internacional y del Banco Mundial, en donde dijo que la grilla no cede, aunque se en reuniones virtuales. De ahí la importancia de vacunarse al menos con una primera dosis.","Arturo Herrera, listo para vacunarse",https://www.eluniversal.com.mx/cartera/finanzas/arturo-herrera-listo-para-vacunarse
"Michoacán.- El gobernador de Michoacán, Silvano Aureoles Conejo, se enganchó con un habitante del municipio de Aguililla, al que empujó tras una serie de dimes y diretes.",,https://www.eluniversal.com.mx/estados/aureoles-gobernador-de-michoacan-encara-y-empuja-manifestante-en-aguililla
"Unos 200 vecinos de San Juan de Ocotán, en Zapopan, se manifestaron esta tarde bloqueando totalmente el Periférico a la altura de la avenida Inglaterra para exigir la localización con vida de dos de las siete personas que desaparecieron el pasado 8 de abril en la colonia Balcones del Sol.","Desaparecen seis hombres y una mujer en Zapopan, Jalisco",https://www.eluniversal.com.mx/estados/desaparecen-siete-personas-en-zapopan-jalisco
"
Patricia Manterola realizó la presentación por zoom de su nueva canción pero sólo como si fuera un monólogo, ya que no permitió diálogo con los asistentes. La exmiembro del grupo Garibaldi pidió que se silenciaran los micrófonos de todos, y sólo se limitó a hablar de su tema. Al final pidió que leyeran una pregunta, la cual no era sobre sus proyectos y comentó que no la respondería. “Nos vamos a mantener en temas que nos competen; siento que tengo que mantener la energía positiva”.",Patricia Manterola silencia a todos,https://www.eluniversal.com.mx/espectaculos/manterola-silencia-todos
"
El libro de Historia o aquellos materiales educativos que a lo largo de los años se han elaborado en el área de Ciencias Sociales (junto con Civismo, o Cívica y Ética) para hablar de la historia de México, han sido los que más controversias, desatinos y discusiones han generado entre los especialistas que han colaborado con el diseño y ahora rediseño de los Libros de Texto Gratuitos (LTG) de la Secretaría de Educación Pública.","El de Historia, el libro que más quieren controlar los gobiernos",https://www.eluniversal.com.mx/cultura/el-de-historia-el-libro-que-mas-quieren-controlar-los-gobiernos
"Silvia Pinal rompió el silencio, luego de la acusación de Frida Sofía hacia su abuelo, Enrique Guzmán, de haberla tocado cuando ella tenía cinco años.","Silvia Pinal rompe el silencio sobre Frida Sofía: ""dame la oportunidad de abrazarte, resolvamos esto juntas""",https://www.eluniversal.com.mx/espectaculos/silvia-pinal-rompe-el-silencio-sobre-el-caso-frida-sofia
"El consejero presidente del INE, Lorenzo Córdova, advirtió que nadie amedrenta a consejeras y consejeros, ni siquiera con amenazas directas. ","Nadie amedrenta al INE, dice Lorenzo Córdova en discusión del caso Salgado ",https://www.eluniversal.com.mx/elecciones/nadie-amedrenta-al-ine-dice-lorenzo-cordova-en-discusion-del-caso-salgado
"Ahora que Frida Sofía hizo público a través de una entrevista, que sufrió abuso de parte de su abuelo, el cantante Enrique Guzmán, su familia paterna está viendo por ella.
 
""Estamos concentrándonos en Frida y ayudarla a sanar, que es lo más importante en toda esta situación"", compartió Beatriz Pasquel con EL UNIVERSAL.
 
Beatriz es la pareja de Pablo Moctezuma, padre de Frida Sofía. Hace unos días  la empresaria compartió en sus redes sociales su apoyo a la también cantante de 29 años señalando que ahora entendía por qué se ponía incómoda al hablar sobre su abuelo.
 
""Llorabas, te daba miedo, no lo querías ver. Nosotros como adultos debimos protegerte de los depredadores"", escribió en Instagram.
 
""Frida, quiero que sepas que yo te creo. Tu papá, tus hermanos y toda la familia estamos contigo ¡siempre!"", aseguró en dicha publicación.","""Estamos concentrándonos en Frida y en ayudarla a sanar"": Beatriz Pasquel",https://www.eluniversal.com.mx/espectaculos/frida-sofia-estamos-concentrandonos-en-ayudarla-sanar-beatriz-pasquel
